,Species,A6
2183,Simulium_vittatum_7192,1
2184,Simulium_noelleri_357444,1
2185,Simulium_ornatum_304233,1
2186,Simulium_quinquestriatum_154791,1
2187,Simulium_variegatum_446483,1
2188,Simulium_equinum_697245,1
2189,Chaoborus_flavicans_204564,1
2190,Corethrella_condita_2527952,1
2191,Anopheles_costai_925981,4
2192,Anopheles_forattinii_1426903,1
2193,Anopheles_maverlius_2756213,1
2194,Anopheles_atroparvus_41427,1
2195,Anopheles_sacharovi_72408,22
2196,Anopheles_quadrimaculatus_A_42377,1
2197,Anopheles_eiseni_184757,2
2198,Anopheles_crucians_B_232559,1
2199,Anopheles_fluminensis_364273,2
2200,Anopheles_medialis_2803201,2
2201,Anopheles_minor_596826,2
2202,Anopheles_peryassui_184770,3
2203,Anopheles_coustani_139045,1
2204,Anopheles_sinensis_74873,29
2205,Anopheles_anthropophagus_74872,1
2206,Anopheles_culicifacies_B_63367,1
2207,Anopheles_culicifacies_139723,1
2208,Anopheles_longipalpis_412009,7
2209,Anopheles_funestus_62324,36
2210,Anopheles_funestus_like_sensu_Spillings_et_al.__2009__2763070,4
2211,Anopheles_parensis_162637,8
2212,Anopheles_rivulorum_70327,2
2213,Anopheles_vaneedeni_62325,9
2214,Anopheles_minimus_112268,2
2215,Anopheles_aconitus_93947,1
2216,Anopheles_splendidus_325436,1
2217,Anopheles_stephensi_30069,2
2218,Anopheles_maculatus_74869,1
2219,Anopheles_annulipes_376584,1
2220,Anopheles_farauti_No._4_59191,1
2221,Anopheles_farauti_69004,1
2222,Anopheles_hinesorum_59189,1
2223,Anopheles_koliensis_30065,2
2224,Anopheles_punctulatus_30068,1
2225,Anopheles_dirus_7168,2
2226,Anopheles_cracens_123217,1
2227,Anopheles_arabiensis_7173,1
2228,Anopheles_coluzzii_1518534,1
2229,Anopheles_gambiae_7165,74
2230,Anopheles_melas_34690,1
2231,Anopheles_merus_30066,1
2232,Anopheles_epiroticus_199890,1
2233,Anopheles_christyi_43041,1
2234,Anopheles_pretoriensis_1141471,1
2235,Anopheles_bellator_139047,1
2236,Anopheles_cruzii_68878,6
2237,Anopheles_homunculus_369908,4
2238,Anopheles_laneanus_369909,1
2239,Anopheles_gilesi_2171669,1
2240,Anopheles_pseudotibiamaculatus_2171670,1
2241,Anopheles_evansae_53710,5
2242,Anopheles_galvaoi_58246,2
2243,Anopheles_goeldii_585440,3
2244,Anopheles_oswaldoi_43181,3
2245,Anopheles_rangeli_42840,2
2246,Anopheles_albertoi_862807,2
2247,Anopheles_arthuri_862808,2
2248,Anopheles_benarrochi_43061,3
2249,Anopheles_rondoni_58252,3
2250,Anopheles_striatus_2171671,2
2251,Anopheles_strodei_53711,3
2252,Anopheles_triannulatus_58253,5
2253,Anopheles_albitarsis_F_Brochero_et_al.__2007_352057,2
2254,Anopheles_albitarsis_G_Krzywinski_et_al.__2011_908352,1
2255,Anopheles_albitarsis_58236,24
2256,Anopheles_deaneorum_58243,6
2257,Anopheles_janconnae_337448,5
2258,Anopheles_marajoara_58244,4
2259,Anopheles_oryzalimnetes_58237,7
2260,Anopheles_braziliensis_58242,2
2261,Anopheles_argyritarsis_58241,4
2262,Anopheles_sawyeri_1552952,2
2263,Anopheles_darlingi_43151,14
2264,Anopheles_atacamensis_722774,1
2265,Anopheles_pristinus_874513,1
2266,Anopheles_antunesi_596823,2
2267,Anopheles_guarani_1048867,2
2268,Anopheles_ininii_1678524,1
2269,Anopheles_lanei_596824,1
2270,Anopheles_lutzii_596825,2
2271,Anopheles_parvus_596827,3
2272,Anopheles_kompi_139048,1
2273,Anopheles_nimbus_925982,1
2274,Bironella_hollandi_59138,1
2275,Bironella_derooki_2756214,1
2276,Aedeomyia_squamipennis_139058,2
2277,Aedes_vexans_7163,3
2278,Aedes_alboannulatus_1806178,2
2279,Aedes_rubrithorax_1806179,1
2280,Aedes_japonicus_140438,1
2281,Aedes_busckii_2696053,1
2282,Aedes_koreicus_586676,3
2283,Aedes_alternans_569587,1
2284,Aedes_notoscriptus_508665,2
2285,Aedes_aegypti_7159,3
2286,Aedes_albopictus_7160,14
2287,Aedes_flavopictus_166586,1
2288,Aedes_galloisi_373852,1
2289,Armigeres_subalbatus_124917,1
2290,Haemagogus_leucocelaenus_1170321,1
2291,Haemagogus_albomaculatus_2800849,1
2292,Haemagogus_janthinomys_1677689,2
2293,Haemagogus_spegazzinii_864587,1
2294,Haemagogus_tropicalis_2800850,1
2295,Ochlerotatus_nigrithorax_2792478,1
2296,Ochlerotatus_fulvus_1285602,1
2297,Ochlerotatus_caspius_120870,1
2298,Ochlerotatus_fluviatilis_658031,1
2299,Ochlerotatus_taeniorhynchus_329105,1
2300,Ochlerotatus_trivittatus_228918,1
2301,Ochlerotatus_vigilax_569589,3
2302,Ochlerotatus_vittiger_1806185,1
2303,Psorophora_albipes_869069,1
2304,Psorophora_ferox_7183,2
2305,Psorophora_saeva_2597062,1
2306,Culex_australicus_260110,1
2307,Culex_pipiens_7175,3
2308,Culex_quinquefasciatus_7176,3
2309,Culex_annulirostris_162997,1
2310,Culex_bidens_707279,1
2311,Culex_bilineatus_2171672,2
2312,Culex_brami_2171673,1
2313,Culex_camposi_1461356,1
2314,Culex_chidesteri_707280,1
2315,Culex_coronator_526217,6
2316,Culex_declarator_707281,1
2317,Culex_gelidus_308713,1
2318,Culex_lygrus_1461354,1
2319,Culex_mollis_549331,2
2320,Culex_nigripalpus_42429,1
2321,Culex_restuans_38742,1
2322,Culex_sitiens_162998,1
2323,Culex_surinamensis_1461359,1
2324,Culex_tritaeniorhynchus_7178,2
2325,Culex_usquatissimus_2037950,6
2326,Culex_usquatus_707283,1
2327,Culex_vishnui_100678,1
2328,Culex_cylindricus_1808015,1
2329,Culex_orbostiensis_1806177,1
2330,Culex_fergusoni_2792477,1
2331,Culex_territans_42431,1
2332,Culiseta_inconspicua_1806175,1
2333,Coquillettidia_chrysonotum_2597061,1
2334,Coquillettidia_linealis_1806174,1
2335,Coquillettidia_nigricans_1257098,1
2336,Mansonia_amazonensis_2597065,1
2337,Mansonia_uniformis_308735,2
2338,Limatus_flavisetosus_1426897,1
2339,Runchomyia_reversa_2597063,1
2340,Sabethes_belisarioi_464956,1
2341,Sabethes_bipartipes_2984125,1
2342,Sabethes_chloropterus_865939,1
2343,Sabethes_cyaneus_53552,1
2344,Sabethes_glaucodaemon_2153043,1
2345,Sabethes_tarsopus_2984126,1
2346,Sabethes_undosus_2007222,1
2347,Trichoprosopon_pallidiventer_2007230,1
2348,Tripteroides_tasmaniensis_1806187,1
2349,Wyeomyia_confusa_2597064,1
2350,Uranotaenia_geometrica_2597066,1
2351,Toxorhynchites_speciosus_2681096,1
2352,Dixella_aestivalis_1780471,1
2353,Brumptomyia_travassosi_1807770,1
2354,Evandromyia_infraspinosa_474172,1
2355,Lutzomyia_trinidadensis_195535,1
2356,Micropygomyia_cayennensis_237255,1
2357,Micropygomyia_chassigneti_1807774,1
2358,Nyssomyia_flaviscutellata_252620,1
2359,Nyssomyia_umbratilis_182988,1
2360,Phlebotomus_chinensis_641374,1
2361,Phlebotomus_papatasi_29031,1
2362,Pressatia_choti_1642243,1
2363,Psathyromyia_aragaoi_1629516,1
2364,Psychodopygus_squamiventris_1629537,1
2365,Sciopemyia_fluviatilis_1807782,1
2366,Trichophoromyia_ininii_1629539,1
2367,Trichopygomyia_trichopyga_1807786,1
2368,Viannamyia_furcata_1629544,1
2369,Clogmia_albipunctata_85120,1
2370,Coboldia_fuscipes_170625,2
2371,Sylvicola_fenestralis_52754,1
2372,Sylvicola_punctatus_2719098,1
2373,Paracladura_trichoptera_1111055,1
2374,Trichocera_bimacula_174634,1
2375,Bittacomorphella_fenderiana_1111053,1
2376,Ptychoptera_minuta_1404285,1
2377,Ptychoptera_qinggouensis_2785440,1
2378,Ptychoptera_scutellaris_1903310,1
2379,Protoplasa_fitchii_560777,1
2380,Chionea_crassipes_2717026,1
2381,Symplecta_hybrida_1807361,1
2382,Conosia_irrorata_2680328,1
2383,Epiphragma_mediale_2804209,1
2384,Euphylidorea_dispar_2719062,1
2385,Dicranomyia_modesta_1887985,1
2386,Limonia_phragmitidis_2599951,1
2387,Metalimnobia_quadrinotata_2719075,1
2388,Pseudolimnophila_brunneinota_2728181,1
2389,Rhipidia_chenwenyoungi_1807360,1
2390,Tanyptera_hebeiensis_2782227,1
2391,Nephrotoma_flavescens_2719080,1
2392,Nephrotoma_quadrifaria_2719081,1
2393,Nephrotoma_tenuipes_2728175,1
2394,Nigrotipula_nigra_2719105,1
2395,Tipula_cockerelliana_1807362,1
2396,Tipula_flavolineata_2719108,1
2397,Tipula_melanomera_2803633,1
2398,Tipula_fascipennis_2719107,1
2399,Tipula_abdominalis_560804,2
2400,Tipula_varipennis_1191672,1
2401,Tipula_paludosa_52757,1
2402,Tipula_aestiva_2909280,1
2403,Tipula_nova_2802377,1
2404,Andrena_angustior_1190793,1
2405,Andrena_camellia_1862692,1
2406,Andrena_chekiangensis_2572772,1
2407,Andrena_hunanensis_2572773,1
2408,Andrena_minutula_1190802,1
2409,Andrena_nigroaenea_1126403,1
2410,Andrena_nitida_1126404,1
2411,Andrena_striata_2572774,1
2412,Andrena_fulva_1411667,1
2413,Andrena_bicolor_1190795,1
2414,Andrena_cineraria_465493,1
2415,Andrena_semilaevis_1542609,1
2416,Andrena_subopaca_444410,1
2417,Andrena_chrysosceles_1411665,1
2418,Andrena_labiata_1431441,1
2419,Andrena_dorsata_1411666,1
2420,Andrena_haemorrhoa_444401,1
2421,Andrena_flavipes_473392,1
2422,Amegilla_calceifera_597987,1
2423,Habropoda_radoszkowskii_597470,1
2424,Apis_andreniformis_7464,2
2425,Apis_cerana_7461,13
2426,Apis_dorsata_7462,2
2427,Apis_florea_7463,2
2428,Apis_koschevnikovi_7468,2
2429,Apis_laboriosa_183418,2
2430,Apis_mellifera_7460,48
2431,Apis_nigrocincta_83312,3
2432,Apis_nuluensis_96030,2
2433,Bombus_kashmirensis_395536,1
2434,Bombus_canariensis_42347,1
2435,Bombus_florilegus_130694,1
2436,Bombus_hypocrita_130701,3
2437,Bombus_ignitus_130704,1
2438,Bombus_longipennis_1164558,1
2439,Bombus_lucorum_30193,1
2440,Bombus_terrestris_30195,10
2441,Bombus_consobrinus_130686,1
2442,Bombus_hortorum_85660,1
2443,Bombus_lapidarius_30192,1
2444,Bombus_pyrosoma_396416,1
2445,Bombus_waltoni_395577,1
2446,Bombus_sylvestris_30201,1
2447,Bombus_pratorum_30194,1
2448,Bombus_asiaticus_395507,1
2449,Bombus_sibiricus_421273,1
2450,Bombus_filchnerae_395525,1
2451,Bombus_pascuorum_65598,1
2452,Bombus_schrencki_130710,2
2453,Eucera_floralia_599063,1
2454,Thyreus_decorus_600203,1
2455,Lepidotrigona_flavibasis_2696055,1
2456,Lepidotrigona_terminata_398115,1
2457,Melipona_bicolor_60889,1
2458,Melipona_fasciculata_596912,1
2459,Melipona_scutellaris_263364,1
2460,Tetragonula_pagdeni_270535,2
2461,Tetrapedia_diversipes_889126,1
2462,Nomada_fabriciana_601510,1
2463,Nomada_flava_601523,1
2464,Nomada_flavoguttata_601529,1
2465,Nomada_goodeniana_544954,1
2466,Nomada_ruficornis_601849,1
2467,Exoneura_angophorae_175325,1
2468,Exoneura_robusta_175328,1
2469,Inquilina_excavata_47677,1
2470,Inquilina_schwarzi_47676,1
2471,Ceratina_okinawana_236018,1
2472,Ceratina_smaragdula_710033,1
2473,Xylocopa_appendiculata_135683,1
2474,Colletes_gigas_935657,1
2475,Hylaeus_dilatatus_1542591,2
2476,Hylaeus_confusus_1190791,1
2477,Halictus_rubicundus_77578,1
2478,Lasioglossum_xanthopus_1040548,1
2479,Lasioglossum_leucopus_1039738,1
2480,Lasioglossum_minutissimum_1039846,1
2481,Lasioglossum_morio_88514,1
2482,Lasioglossum_parvulum_1040014,1
2483,Lasioglossum_punctatissimum_1040140,1
2484,Lasioglossum_calceatum_88504,1
2485,Lasioglossum_fulvicorne_88508,1
2486,Lasioglossum_pauxillum_88516,1
2487,Lasioglossum_villosulum_88523,1
2488,Lasioglossum_laevigatum_88530,1
2489,Lasioglossum_lativentre_88531,1
2490,Lasioglossum_malachurum_88512,1
2491,Seladonia_aeraria_1310367,1
2492,Seladonia_tumulorum_115100,1
2493,Sphecodes_ephippius_1126396,1
2494,Nomia_chalybeata_2448184,1
2495,Euaspis_polynesia_1352276,1
2496,Coelioxys_fenestrata_621226,1
2497,Megachile_sculpturalis_1004196,1
2498,Megachile_strupigera_1735309,1
2499,Osmia_atriventris_586932,1
2500,Osmia_bicornis_1437190,4
2501,Osmia_brevicornis_549097,1
2502,Osmia_bucephala_586933,1
2503,Osmia_cerinthidis_1403991,3
2504,Osmia_chalybea_1403992,1
2505,Osmia_cornifrons_124289,1
2506,Osmia_cornuta_185587,1
2507,Osmia_emarginata_1310310,1
2508,Osmia_excavata_124290,1
2509,Osmia_ferruginea_549100,1
2510,Osmia_kohlii_2767245,1
2511,Osmia_lignaria_473952,1
2512,Osmia_longicornis_1404098,1
2513,Osmia_maxschwarzi_1437195,1
2514,Osmia_melanocephala_1404110,1
2515,Osmia_mustelina_1404125,1
2516,Osmia_pedicornis_124293,2
2517,Osmia_proxima_586936,1
2518,Osmia_ribifloris_1304139,2
2519,Osmia_taurus_124288,2
2520,Rediviva_intermixta_1688786,1
2521,Ampulex_compressa_860918,1
2522,Mellinus_arvensis_1507147,1
2523,Cerceris_albofasciata_2494873,1
2524,Cerceris_bucculata_2818497,1
2525,Cerceris_quinquefasciata_2026451,1
2526,Philanthus_triangulum_280486,1
2527,Ammophila_sabulosa_1088610,1
2528,Sceliphron_madraspatanum_2008740,1
2529,Cephalonomia_gallicola_627714,1
2530,Sclerodermus_sichuanensis_592144,1
2531,Chrysis_angustula_913277,3
2532,Chrysis_brevitarsis_913279,1
2533,Chrysis_corusca_913285,1
2534,Chrysis_fulgida_913288,1
2535,Chrysis_horridula_1906576,1
2536,Chrysis_ignita_212613,2
2537,Chrysis_impressa_913292,1
2538,Chrysis_leptomandibularis_913296,2
2539,Chrysis_longula_913297,4
2540,Chrysis_mediata_913299,3
2541,Chrysis_parietis_1906577,1
2542,Chrysis_pseudobrevitarsis_913302,1
2543,Chrysis_schencki_913305,2
2544,Chrysis_solida_913307,6
2545,Chrysis_subcoriacea_913308,2
2546,Chrysis_terminata_2211449,1
2547,Cleptes_metallicorpus_2491147,1
2548,Stigmatomma_silvestrii_237732,1
2549,Dolichoderus_quadripunctatus_609428,1
2550,Dolichoderus_sibiricus_609446,4
2551,Leptomyrmex_pallens_611136,30
2552,Linepithema_humile_83485,2
2553,Ochetellus_glaber_255795,1
2554,Tapinoma_ibericum_2005328,1
2555,Tapinoma_melanocephalum_219810,1
2556,Camponotus_americanus_251250,1
2557,Camponotus_atrox_604843,1
2558,Camponotus_castaneus_105051,1
2559,Camponotus_chromaiodes_251251,2
2560,Camponotus_concavus_605056,1
2561,Camponotus_japonicus_84547,1
2562,Camponotus_laevigatus_168609,1
2563,Camponotus_noveboracensis_251253,1
2564,Camponotus_pennsylvanicus_104422,1
2565,Camponotus_sansabeanus_251255,1
2566,Camponotus_sayi_251256,1
2567,Camponotus_ulcerosus_251258,1
2568,Camponotus_vafer_251259,1
2569,Camponotus_vicinus_168615,1
2570,Colobopsis_nipponica_2681982,1
2571,Polyrhachis_dives_84555,2
2572,Cataglyphis_aenescens_606501,1
2573,Formica_candida_299549,1
2574,Formica_fusca_72779,2
2575,Formica_glauca_1886613,1
2576,Formica_polyctena_145467,1
2577,Formica_rufa_258706,1
2578,Formica_rufibarbis_208978,1
2579,Formica_selysi_208979,1
2580,Formica_sinae_609888,1
2581,Acropyga_donisthorpei_354293,1
2582,Acropyga_fuhrmanni_602205,1
2583,Acropyga_goeldii_602207,1
2584,Acropyga_guianensis_602208,1
2585,Acropyga_kinomurai_602213,1
2586,Acropyga_myops_602216,1
2587,Acropyga_pallida_602221,1
2588,Acropyga_panamensis_602222,1
2589,Acropyga_sauteri_602226,1
2590,Acropyga_smithii_602228,1
2591,Anoplolepis_gracilipes_354296,1
2592,Lasius_fuliginosus_231986,1
2593,Lasius_spathepus_67765,1
2594,Lasius_niger_67767,1
2595,Nylanderia_flavipes_67766,1
2596,Lepisiota_frauenfeldi_610729,2
2597,Atta_laevigata_493208,1
2598,Atta_sexdens_64785,1
2599,Atta_texana_493209,1
2600,Wasmannia_auropunctata_64793,1
2601,Cardiocondyla_obscurior_286306,1
2602,Crematogaster_matsumurai_2905682,1
2603,Crematogaster_teranishii_2586727,1
2604,Leptothorax_acervorum_33409,1
2605,Meranoplus_bicolor_611886,1
2606,Pristomyrmex_punctatus_507543,2
2607,Myrmica_scabrinodis_207696,1
2608,Aphaenogaster_famelica_255788,1
2609,Aphaenogaster_japonica_602661,1
2610,Messor_structor_81629,1
2611,Pheidole_nodus_615271,1
2612,Carebara_diversa_615681,1
2613,Monomorium_pharaonis_307658,1
2614,Monomorium_triviale_612526,1
2615,Solenopsis_geminata_121131,1
2616,Solenopsis_invicta_13686,2
2617,Solenopsis_richteri_30203,1
2618,Stenamma_diecki_625352,1
2619,Stenamma_expolitum_625355,1
2620,Stenamma_impar_625363,1
2621,Stenamma_megamanni_1504014,1
2622,Stenamma_muralla_1504015,1
2623,Vollenhovia_benzai_507703,1
2624,Vollenhovia_emeryi_411798,25
2625,Vollenhovia_nipponica_507702,3
2626,Vollenhovia_okinawana_629150,1
2627,Vollenhovia_yambaru_629181,1
2628,Tetramorium_caespitum_255789,1
2629,Tetramorium_tsushimae_291737,1
2630,Brachyponera_chinensis_2340912,1
2631,Cryptopone_sauteri_255801,1
2632,Ectomomyrmex_javanus_2571052,1
2633,Hypoponera_sauteri_610545,1
2634,Proceratium_itoi_621600,1
2635,Mutilla_europaea_2749339,1
2636,Wallacidia_oculata_590134,1
2637,Dielis_plumipes_2977619,1
2638,Scolia_bicincta_427966,1
2639,Abispa_ephippium_485912,1
2640,Ancistrocerus_parietum_1124877,1
2641,Anterhynchium_abdominale_1589846,1
2642,Orancistrocerus_aterrimus_2485977,1
2643,Rhynchium_quinquecinctum_1508445,1
2644,Polistes_dominula_743375,1
2645,Polistes_dorsalis_34729,1
2646,Polistes_fuscatus_30207,1
2647,Polistes_hebraeus_202806,1
2648,Polistes_jokahamae_256662,1
2649,Polistes_metricus_91422,1
2650,Polistes_riparius_414918,1
2651,Polistes_rothneyi_30208,2
2652,Parapolybia_crocea_2051043,1
2653,Parapolybia_flava_2592909,1
2654,Parapolybia_indica_31921,1
2655,Parapolybia_nodosa_2592910,1
2656,Parapolybia_tinctipennis_2592911,1
2657,Parapolybia_varia_91407,3
2658,Eustenogaster_scitula_1980568,1
2659,Dolichovespula_adulterina_1667497,1
2660,Dolichovespula_albida_1250582,1
2661,Dolichovespula_arctica_1678931,1
2662,Dolichovespula_arenaria_7442,1
2663,Dolichovespula_flora_2982220,1
2664,Dolichovespula_kuami_2901320,1
2665,Dolichovespula_lama_2982221,1
2666,Dolichovespula_maculata_7441,1
2667,Dolichovespula_media_881891,1
2668,Dolichovespula_norwegica_1799775,1
2669,Dolichovespula_omissa_1678932,1
2670,Dolichovespula_pacifica_1475054,1
2671,Dolichovespula_panda_2040468,1
2672,Dolichovespula_saxonica_85443,2
2673,Dolichovespula_xanthicincta_2982222,1
2674,Provespa_anomala_85448,1
2675,Provespa_barthelemyi_743389,1
2676,Vespa_affinis_882735,2
2677,Vespa_basalis_7444,2
2678,Vespa_bicolor_619325,1
2679,Vespa_crabro_7445,2
2680,Vespa_ducalis_1075778,1
2681,Vespa_dybowskii_1680235,1
2682,Vespa_magnifica_202807,1
2683,Vespa_mandarinia_7446,5
2684,Vespa_orientalis_7447,2
2685,Vespa_simillima_445438,2
2686,Vespa_velutina_202808,4
2687,Vespa_vivax_1433276,1
2688,Vespula_acadica_765337,1
2689,Vespula_alascensis_1475055,1
2690,Vespula_atropilosa_1678933,1
2691,Vespula_consobrina_1475056,1
2692,Vespula_flaviceps_1475057,1
2693,Vespula_flavopilosa_30211,1
2694,Vespula_germanica_30212,4
2695,Vespula_intermedia_765339,1
2696,Vespula_maculifrons_7453,1
2697,Vespula_pensylvanica_30213,1
2698,Vespula_rufa_1895167,1
2699,Vespula_structor_2684587,1
2700,Vespula_vidua_30215,1
2701,Vespula_vulgaris_7454,2
2702,Ceratosolen_fusciceps_130011,1
2703,Ceratosolen_solmsi_142686,3
2704,Dolichoris_vasculosae_130022,1
2705,Eupristina_koningsbergeri_318089,1
2706,Platyscapa_corneri_130029,1
2707,Wiebesia_pumilae_150944,1
2708,Kradibia_gibbosae_2742992,1
2709,Platyneura_mayri_367031,1
2710,Sycophaga_agraensis_2072516,1
2711,Encarsia_formosa_32400,1
2712,Encarsia_obtusiclava_2358487,1
2713,Brachymeria_lasus_246441,1
2714,Haltichella_nipponensis_2907788,1
2715,Diaphorencyrtus_aligarhensis_436678,1
2716,Encyrtus_eulecaniumiae_1914888,4
2717,Encyrtus_infelix_355422,1
2718,Encyrtus_rhodococcusiae_1914889,4
2719,Encyrtus_sasakii_1914890,2
2720,Metaphycus_eriococci_2498640,1
2721,Ooencyrtus_plautus_2989845,1
2722,Platencyrtus_parkeri_752748,1
2723,Aenasius_arizonensis_2058190,1
2724,Necremnus_tutae_1615824,1
2725,Chouioia_cunea_1570515,1
2726,Tamarixia_radiata_459345,1
2727,Tetrastichus_howardi_2848231,1
2728,Anastatus_dexingensis_2926466,1
2729,Anastatus_fulloi_2558267,1
2730,Eupelmus_anpingensis_2989843,1
2731,Odontofroggatia_galili_1333741,1
2732,Micranisa_ralianga_2516198,1
2733,Walkerella_microcarpae_2516208,1
2734,Anisopteromalus_calandrae_76800,1
2735,Muscidifurax_raptorellus_51938,1
2736,Muscidifurax_similadanacus_2838190,1
2737,Muscidifurax_sinesensilla_2838191,1
2738,Nasonia_giraulti_7426,10
2739,Nasonia_longicornis_7427,13
2740,Nasonia_oneida_561119,1
2741,Nasonia_vitripennis_7425,11
2742,Pachycrepoideus_vindemmiae_632107,1
2743,Pachyneuron_aphidis_909094,1
2744,Pteromalus_puparum_32389,1
2745,Trichomalopsis_dubius_29045,1
2746,Trichomalopsis_sarcophagae_543379,2
2747,Apocrypta_bakeri_490712,2
2748,Philotrypesis_pilosa_358048,1
2749,Philotrypesis_tridentata_358065,1
2750,Megaphragma_amalphitanum_1735703,1
2751,Trichogramma_cacaeciae_1667566,1
2752,Trichogramma_chilonis_53598,1
2753,Trichogramma_dendrolimi_114056,1
2754,Trichogramma_japonicum_311206,1
2755,Trichogramma_ostriniae_99200,1
2756,Trichogramma_pretiosum_7493,1
2757,Andricus_mairei_1100877,3
2758,Dryocosmus_liui_2315263,1
2759,Trichagalma_acutissimae_2746638,1
2760,Prosaspicera_validispina_2943453,1
2761,Pujadella_villari_2943468,1
2762,Parnips_nigripes_244404,1
2763,Ibalia_leucospoides_32408,1
2764,Oberthuerella_sharkeyi_2943459,1
2765,Tessmannella_kiplingi_2943473,1
2766,Therophilus_festivus_1421599,1
2767,Asobara_japonica_554476,1
2768,Adialytus_salicaphis_78483,2
2769,Aphidius_colemani_78482,3
2770,Aphidius_eadyi_78484,1
2771,Aphidius_gifuensis_684658,7
2772,Aphidius_matricariae_77486,1
2773,Aphidius_rosae_64817,1
2774,Aphidius_salicis_78486,1
2775,Binodoxys_communis_556335,1
2776,Diaeretiella_rapae_55893,2
2777,Diaeretus_leucopterus_78488,1
2778,Dyscritulus_planiceps_55912,1
2779,Ephedrus_niger_77494,1
2780,Ephedrus_persicae_55917,1
2781,Lipolexis_gracilis_77501,1
2782,Lysaphidus_santolinae_78490,1
2783,Lysiphlebus_cardui_77502,1
2784,Lysiphlebus_confusus_55898,1
2785,Lysiphlebus_fabarum_75917,1
2786,Lysiphlebus_hirticornis_585390,1
2787,Lysiphlebus_testaceipes_77504,3
2788,Monoctonia_vesicarii_78493,1
2789,Pauesia_cupressobii_78495,1
2790,Pauesia_jezoensis_78496,1
2791,Pauesia_pini_77508,1
2792,Pauesia_silana_78497,1
2793,Pauesia_silvestris_77509,1
2794,Praon_dorsale_55908,1
2795,Praon_volucre_55906,1
2796,Protaphidius_wissmannii_78501,1
2797,Pseudopauesia_prunicola_78499,1
2798,Trioxys_angelicae_120116,1
2799,Trioxys_brevicornis_78502,1
2800,Trioxys_cirsii_78503,1
2801,Trioxys_pallidus_55902,1
2802,Xenostigmus_bifasciatus_78505,1
2803,Euurobracon_breviterebrae_1421601,1
2804,Euurobracon_yokahamae_2911681,1
2805,Habrobracon_hebetor_69819,1
2806,Virgulibracon_endoxylaphagus_2933211,1
2807,Cardiochiles_fuscipennis_69312,1
2808,Chelonus_formosanus_2739011,2
2809,Phanerotoma_flava_684660,1
2810,Spathius_agrili_314331,1
2811,Afrocampsis_griseosetosus_1491719,1
2812,Macrocentrus_camphoraphilus_684659,1
